Type ,Ligne,Identifiant de l'élément,Structure,Statut de l'élément,Nom base français,Nom attribut français,Nom frontière français,Code de la catégorie,Tags français,Unité français,Contributeur,Programme,Url du programme,Source,Localisation géographique,Sous-localisation géographique français,Date de création,Date de modification,Période de validité,Incertitude,Réglementations,Transparence,Qualité,Qualité TeR,Qualité GR,Qualité TiR,Qualité C,Qualité P,Qualité M,Commentaire français,Type poste,Nom poste français,Total poste non décomposé,CO2f,CH4f,CH4b,N2O,Code gaz supplémentaire 1,Valeur gaz supplémentaire 1,Code gaz supplémentaire 2,Valeur gaz supplémentaire 2,Code gaz supplémentaire 3,Valeur gaz supplémentaire 3,Code gaz supplémentaire 4,Valeur gaz supplémentaire 4,Code gaz supplémentaire 5,Valeur gaz supplémentaire 5,Autres GES,CO2b
,Poste,26693,élément décomposé par poste,Valide générique,Fioul domestique,,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, Fioul domestique, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,3150,,,,,,,,,,,,,,,,
,Elément,26693,élément décomposé par poste,Valide générique,Fioul domestique,,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, Fioul domestique, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,3487,,,,,,,,,,,,,,,,
,Poste,26696,élément décomposé par poste,Valide générique,Fioul domestique,,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, Fioul domestique, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.285,,,,,,,,,,,,,,,,
,Poste,26696,élément décomposé par poste,Valide générique,Fioul domestique,,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, Fioul domestique, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,2.66,,,,,,,,,,,,,,,,
,Elément,26696,élément décomposé par poste,Valide générique,Fioul domestique,,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, Fioul domestique, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,2.95,,,,,,,,,,,,,,,,
,Poste,26697,élément décomposé par poste,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Août 2019,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Amont,,554,,,,,,,,,,,,,,,,
,Poste,26697,élément décomposé par poste,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Août 2019,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,2944,,,,,,,,,,,,,,,,
,Elément,26697,élément décomposé par poste,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Août 2019,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,3498,,,,,,,,,,,,,,,,
,Poste,26700,élément décomposé par poste,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié, Info GES, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.298,,,,,,,,,,,,,,,,
,Poste,26700,élément décomposé par poste,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié, Info GES, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,1.58,,,,,,,,,,,,,,,,
,Elément,26700,élément décomposé par poste,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié, Info GES, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,1.88,,,,,,,,,,,,,,,,
,Poste,26701,élément décomposé par poste,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,290,,,,,,,,,,,,,,,,
,Poste,26701,élément décomposé par poste,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,3124,,,,,,,,,,,,,,,,
,Elément,26701,élément décomposé par poste,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/tonne,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3414,,,,,,,,,,,,,,,,
,Poste,26704,élément décomposé par poste,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur, Info GES, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.232,,,,,,,,,,,,,,,,
,Poste,26704,élément décomposé par poste,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur, Info GES, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,2.5,,,,,,,,,,,,,,,,
,Elément,26704,élément décomposé par poste,Valide générique,Carbureacteur,large coupe (jet B),,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage aérien,"combustible liquide, carbureacteur, Info GES, Guadeloupe, Martinique, Guyane, Corse",kgCO2e/litre,ADEME,,,,Outre-mer,"Guadeloupe, Martinique, Guyane, Corse",Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,2.73,,,,,,,,,,,,,,,,
,Poste,26705,élément décomposé par poste,Valide générique,Essence,"Supercarburant sans plomb (95, 95-E10, 98)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, essence, E10, SP95, SP98, Nouvelle Calédonie",kgCO2e/tonne,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,678,,,,,,,,,,,,,,,,
,Poste,26705,élément décomposé par poste,Valide générique,Essence,"Supercarburant sans plomb (95, 95-E10, 98)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, essence, E10, SP95, SP98, Nouvelle Calédonie",kgCO2e/tonne,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,3212,,,,,,,,,,,,,,,,
,Elément,26705,élément décomposé par poste,Valide générique,Essence,"Supercarburant sans plomb (95, 95-E10, 98)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, essence, E10, SP95, SP98, Nouvelle Calédonie",kgCO2e/tonne,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3890,,,,,,,,,,,,,,,,
,Poste,26708,élément décomposé par poste,Valide générique,Essence,"Supercarburant sans plomb (95, 95-E10, 98)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, essence, E10, SP95, SP98, Info GES, Nouvelle Calédonie",kgCO2e/litre,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.508,,,,,,,,,,,,,,,,
,Poste,26708,élément décomposé par poste,Valide générique,Essence,"Supercarburant sans plomb (95, 95-E10, 98)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, essence, E10, SP95, SP98, Info GES, Nouvelle Calédonie",kgCO2e/litre,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,2.43,,,,,,,,,,,,,,,,
,Elément,26708,élément décomposé par poste,Valide générique,Essence,"Supercarburant sans plomb (95, 95-E10, 98)",,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, essence, E10, SP95, SP98, Info GES, Nouvelle Calédonie",kgCO2e/litre,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,2.93,,,,,,,,,,,,,,,,
,Poste,26709,élément décomposé par poste,Valide générique,Fioul Lourd,commercial,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, fioul lourd, Nouvelle Calédonie",kgCO2e/tonne,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Amont,,561,,,,,,,,,,,,,,,,
,Poste,26709,élément décomposé par poste,Valide générique,Fioul Lourd,commercial,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, fioul lourd, Nouvelle Calédonie",kgCO2e/tonne,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,3120,,,,,,,,,,,,,,,,
,Elément,26709,élément décomposé par poste,Valide générique,Fioul Lourd,commercial,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, fioul lourd, Nouvelle Calédonie",kgCO2e/tonne,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,3681,,,,,,,,,,,,,,,,
,Poste,26712,élément décomposé par poste,Valide générique,Fioul Lourd,commercial,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, fioul lourd, Nouvelle Calédonie",kgCO2e/litre,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.547,,,,,,,,,,,,,,,,
,Poste,26712,élément décomposé par poste,Valide générique,Fioul Lourd,commercial,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, fioul lourd, Nouvelle Calédonie",kgCO2e/litre,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,3.12,,,,,,,,,,,,,,,,
,Elément,26712,élément décomposé par poste,Valide générique,Fioul Lourd,commercial,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, fioul lourd, Nouvelle Calédonie",kgCO2e/litre,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3.67,,,,,,,,,,,,,,,,
,Poste,26713,élément décomposé par poste,Valide générique,Gazole routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, gazole, gasoil, diesel, Nouvelle Calédonie",kgCO2e/tonne,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,473,,,,,,,,,,,,,,,,
,Poste,26713,élément décomposé par poste,Valide générique,Gazole routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, gazole, gasoil, diesel, Nouvelle Calédonie",kgCO2e/tonne,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,3150,,,,,,,,,,,,,,,,
,Elément,26713,élément décomposé par poste,Valide générique,Gazole routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, gazole, gasoil, diesel, Nouvelle Calédonie",kgCO2e/tonne,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3623,,,,,,,,,,,,,,,,
,Poste,26716,élément décomposé par poste,Valide générique,Gazole routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, gazole, gasoil, diesel, gazole routier, Info GES, Nouvelle Calédonie",kgCO2e/litre,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Amont,,0.382,,,,,,,,,,,,,,,,
,Poste,26716,élément décomposé par poste,Valide générique,Gazole routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, gazole, gasoil, diesel, gazole routier, Info GES, Nouvelle Calédonie",kgCO2e/litre,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,Combustion,,2.66,,,,,,,,,,,,,,,,
,Elément,26716,élément décomposé par poste,Valide générique,Gazole routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, gazole, gasoil, diesel, gazole routier, Info GES, Nouvelle Calédonie",kgCO2e/litre,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,10%,"Données de l'article L229-25 de la loi TECV, Données de l'article L1431.3 du code des transports",,,,,,,,,,,,3.04,,,,,,,,,,,,,,,,
,Poste,26717,élément décomposé par poste,Valide générique,Fioul domestique,,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, Fioul domestique, Nouvelle Calédonie",kgCO2e/tonne,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Amont,,473,,,,,,,,,,,,,,,,
,Poste,26717,élément décomposé par poste,Valide générique,Fioul domestique,,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, Fioul domestique, Nouvelle Calédonie",kgCO2e/tonne,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,3150,,,,,,,,,,,,,,,,
,Elément,26717,élément décomposé par poste,Valide générique,Fioul domestique,,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, Fioul domestique, Nouvelle Calédonie",kgCO2e/tonne,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,,,3623,,,,,,,,,,,,,,,,
,Poste,26720,élément décomposé par poste,Valide générique,Fioul domestique,,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, Fioul domestique, Nouvelle Calédonie",kgCO2e/litre,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Amont,,0.382,,,,,,,,,,,,,,,,
,Poste,26720,élément décomposé par poste,Valide générique,Fioul domestique,,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, Fioul domestique, Nouvelle Calédonie",kgCO2e/litre,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,Combustion,,2.66,,,,,,,,,,,,,,,,
,Elément,26720,élément décomposé par poste,Valide générique,Fioul domestique,,,Combustibles > Fossiles > Liquides > Usage source fixe,"combustible liquide, Fioul domestique, Nouvelle Calédonie",kgCO2e/litre,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Septembre 2018,déc-21,5%,Données de l'article L229-25 de la loi TECV,,,,,,,,,,,,3.04,,,,,,,,,,,,,,,,
,Poste,26721,élément décomposé par poste,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié, Nouvelle Calédonie",kgCO2e/tonne,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Août 2019,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Amont,,580,,,,,,,,,,,,,,,,
,Poste,26721,élément décomposé par poste,Valide générique,GPL pour véhicule routier,,,Combustibles > Fossiles > Liquides > Usage sources mobiles > Usage routier,"combustible liquide, GPL, gaz de pétrole liquefié, Nouvelle Calédonie",kgCO2e/tonne,ADEME,,,,Outre-mer,Nouvelle Calédonie,Septembre 2018,Août 2019,déc-21,5%,"Données de l'article L229-25 de la loi TECV, Données de l'EU Emissions Trading System (EU ETS)",,,,,,,,,,Combustion,,2944,,,,,,,,,,,,,,,,
